job_id,job_title,company,location,experience_level,company_size,remote_type,salary_inr,salary_usd,primary_skill,skills,month,year,demand_score
JOB03728,Applied Scientist,Anthropic,Bangalore,Entry Level,Medium (201-1000),Remote,696279,8388,Python,"AWS, Statistics, Python",May,2024,64.1
JOB03729,Business Intelligence Analyst,Google,Chennai,Entry Level,Medium (201-1000),Hybrid,492027,5928,SQL,"SQL, Power BI, Tableau",Apr,2024,56.4
JOB03730,NLP Engineer,Infosys,Sydney,Entry Level,Enterprise (5000+),Remote,391547,4717,Python,"SpaCy, Python, NLP",Nov,2025,67.4
JOB03731,Research Scientist,PhonePe,New York,Lead,Large (1001-5000),Remote,3611846,43516,Python,"Statistics, Deep Learning, PyTorch",Dec,2024,55.6
JOB03732,MLOps Engineer,Intel,Austin,Entry Level,Large (1001-5000),Hybrid,525462,6330,Python,"MLflow, Kubernetes, Python",Aug,2025,80.1
JOB03733,Deep Learning Engineer,Cognizant,London,Director,Enterprise (5000+),On-site,3137520,37801,Python,"CUDA, TensorFlow, PyTorch",Sep,2024,92.7
JOB03734,Computer Vision Engineer,Tesla,Delhi,Entry Level,Small (51-200),Hybrid,613055,7386,Python,"Deep Learning, PyTorch, Python",Nov,2025,95.0
JOB03735,Data Engineer,HCL,Chennai,Director,Medium (201-1000),Hybrid,5035393,60667,Python,"Airflow, Spark, Python",Jul,2024,71.5
JOB03736,Data Analyst,Wipro,New York,Entry Level,Small (51-200),Hybrid,589014,7096,SQL,"Excel, Tableau, SQL",Sep,2025,88.5
JOB03737,Applied Scientist,Intel,Sydney,Director,Startup (1-50),Remote,4190952,50493,Python,"Machine Learning, Python, Research",Jul,2024,88.2
JOB03738,Applied Scientist,Airbnb,Bangalore,Entry Level,Medium (201-1000),Hybrid,585657,7056,Python,"Machine Learning, Statistics, AWS",Jul,2024,77.0
JOB03739,AI Engineer,DeepMind,Mumbai,Entry Level,Medium (201-1000),Remote,566647,6827,Python,"Deep Learning, NLP, Python",Sep,2024,92.1
JOB03740,Analytics Engineer,NVIDIA,Pune,Lead,Startup (1-50),Remote,2552937,30758,SQL,"Snowflake, Python, SQL",May,2023,59.9
JOB03741,Applied Scientist,Amazon,Sydney,Mid Level,Medium (201-1000),On-site,1071357,12907,Python,"Statistics, Machine Learning, Research",Jul,2025,59.1
JOB03742,Analytics Engineer,Accenture,Berlin,Entry Level,Enterprise (5000+),On-site,646915,7794,SQL,"Snowflake, Python, Airflow",Dec,2025,73.1
JOB03743,Deep Learning Engineer,Infosys,Sydney,Director,Small (51-200),Remote,4717133,56832,Python,"Python, PyTorch, Deep Learning",Dec,2024,60.8
JOB03744,Deep Learning Engineer,Amazon,Singapore,Director,Small (51-200),On-site,4613440,55583,Python,"PyTorch, CUDA, TensorFlow",Nov,2024,89.7
JOB03745,Applied Scientist,OpenAI,Hyderabad,Senior Level,Startup (1-50),Hybrid,1871601,22549,Python,"Python, Statistics, Research",Oct,2024,56.9
JOB03746,NLP Engineer,TCS,Bangalore,Mid Level,Enterprise (5000+),On-site,1167329,14064,Python,"NLP, SpaCy, Transformers",Oct,2023,96.5
JOB03747,NLP Engineer,Anthropic,Toronto,Senior Level,Small (51-200),Hybrid,1481568,17850,Python,"NLP, Python, SpaCy",Sep,2024,80.4
JOB03748,Deep Learning Engineer,Wipro,Singapore,Entry Level,Medium (201-1000),Hybrid,616062,7422,Python,"TensorFlow, Deep Learning, CUDA",Aug,2023,77.0
JOB03749,Quantitative Analyst,Netflix,Seattle,Lead,Small (51-200),On-site,3885851,46817,Python,"Optimization, Finance, Statistics",Nov,2024,51.7
JOB03750,MLOps Engineer,Flipkart,Bangalore,Director,Medium (201-1000),Remote,3504960,42228,Python,"CI/CD, Python, Docker",Aug,2025,59.6
JOB03751,NLP Engineer,IBM,Sydney,Senior Level,Enterprise (5000+),On-site,2006643,24176,Python,"Transformers, Python, NLP",Apr,2025,86.3
JOB03752,Data Scientist,Meesho,San Francisco,Senior Level,Startup (1-50),Hybrid,2308605,27814,Python,"Machine Learning, Python, SQL",Nov,2024,76.2
JOB03753,Business Intelligence Analyst,Salesforce,New York,Lead,Enterprise (5000+),Hybrid,3801364,45799,SQL,"Python, Power BI, SQL",Sep,2023,72.0
JOB03754,Applied Scientist,LinkedIn,Delhi,Director,Small (51-200),Hybrid,4197448,50571,Python,"Python, Machine Learning, Statistics",Jun,2025,55.1
JOB03755,Data Engineer,Paytm,San Francisco,Entry Level,Large (1001-5000),On-site,537697,6478,Python,"SQL, Python, AWS",Sep,2025,77.4
JOB03756,Deep Learning Engineer,Airbnb,Singapore,Director,Small (51-200),Hybrid,3170976,38204,Python,"PyTorch, Deep Learning, Python",Oct,2025,76.3
JOB03757,NLP Engineer,HCL,Hyderabad,Senior Level,Large (1001-5000),Hybrid,2234134,26917,Python,"Transformers, SpaCy, NLP",Dec,2024,88.4
JOB03758,Analytics Engineer,TCS,Delhi,Senior Level,Medium (201-1000),Hybrid,2873885,34625,SQL,"dbt, Python, SQL",Nov,2024,64.4
JOB03759,Data Analyst,Flipkart,Mumbai,Senior Level,Enterprise (5000+),Hybrid,2291528,27608,SQL,"Power BI, Tableau, SQL",Jan,2025,60.4
JOB03760,Computer Vision Engineer,Twitter,London,Director,Medium (201-1000),Remote,4484961,54035,Python,"YOLO, Python, PyTorch",Oct,2025,64.1
JOB03761,Machine Learning Engineer,DeepMind,Mumbai,Entry Level,Medium (201-1000),On-site,628987,7578,Python,"Machine Learning, Python, PyTorch",Jul,2024,68.6
JOB03762,MLOps Engineer,Paytm,Delhi,Entry Level,Large (1001-5000),On-site,599001,7216,Python,"MLflow, CI/CD, Python",Mar,2025,61.3
JOB03763,AI Engineer,Microsoft,Toronto,Entry Level,Medium (201-1000),Remote,526828,6347,Python,"Python, Deep Learning, Machine Learning",Oct,2024,77.0
JOB03764,Data Scientist,Amazon,Pune,Director,Enterprise (5000+),Hybrid,5055713,60912,Python,"TensorFlow, Python, Statistics",Apr,2024,68.8
JOB03765,Research Scientist,Zomato,New York,Senior Level,Enterprise (5000+),On-site,2274501,27403,Python,"Statistics, Python, Deep Learning",Jul,2025,61.0
JOB03766,Deep Learning Engineer,Spotify,San Francisco,Lead,Small (51-200),Remote,3208454,38656,Python,"TensorFlow, CUDA, Deep Learning",Aug,2024,87.8
JOB03767,Applied Scientist,NVIDIA,Hyderabad,Entry Level,Large (1001-5000),Hybrid,512217,6171,Python,"Python, Research, Statistics",Sep,2023,82.7
JOB03768,AI Engineer,Microsoft,Singapore,Senior Level,Enterprise (5000+),Remote,2630157,31688,Python,"Python, Deep Learning, Machine Learning",Aug,2023,60.4
JOB03769,Applied Scientist,Meesho,Seattle,Director,Startup (1-50),Hybrid,4948674,59622,Python,"Machine Learning, Research, Python",Oct,2025,64.8
JOB03770,Deep Learning Engineer,Cognizant,Delhi,Director,Large (1001-5000),Hybrid,4126778,49720,Python,"Deep Learning, Python, CUDA",Oct,2023,90.4
JOB03771,Research Scientist,Uber,Berlin,Director,Startup (1-50),Remote,5176231,62364,Python,"Python, Research, Deep Learning",Dec,2025,76.7
JOB03772,NLP Engineer,Meta,Chennai,Director,Startup (1-50),Remote,4164139,50170,Python,"BERT, Transformers, NLP",Sep,2024,62.8
JOB03773,NLP Engineer,Twitter,London,Lead,Small (51-200),Hybrid,2824638,34031,Python,"NLP, BERT, Python",Aug,2023,56.2
JOB03774,NLP Engineer,Zomato,Toronto,Director,Enterprise (5000+),Hybrid,3987200,48038,Python,"SpaCy, Transformers, NLP",Aug,2023,63.7
JOB03775,Data Scientist,Intel,Toronto,Director,Startup (1-50),Remote,3304528,39813,Python,"Statistics, SQL, Python",Apr,2023,95.7
JOB03776,Data Scientist,Tesla,Berlin,Senior Level,Small (51-200),Hybrid,2355608,28380,Python,"SQL, Python, Machine Learning",Dec,2023,66.3
JOB03777,Data Science Manager,Tesla,Delhi,Senior Level,Medium (201-1000),Hybrid,1595722,19225,Python,"Machine Learning, Leadership, SQL",Jul,2024,94.2
JOB03778,NLP Engineer,Airbnb,London,Director,Medium (201-1000),Remote,3670800,44226,Python,"BERT, Python, NLP",Jun,2025,79.2
JOB03779,Computer Vision Engineer,Oracle,Bangalore,Lead,Small (51-200),Hybrid,2203717,26550,Python,"OpenCV, PyTorch, YOLO",Sep,2025,86.1
JOB03780,AI Engineer,Anthropic,Singapore,Mid Level,Large (1001-5000),On-site,1184507,14271,Python,"Python, Deep Learning, Machine Learning",Jan,2024,62.8
JOB03781,Quantitative Analyst,Oracle,Chennai,Senior Level,Startup (1-50),Hybrid,2150394,25908,Python,"R, Statistics, Python",Aug,2023,66.0
JOB03782,Business Intelligence Analyst,Twitter,San Francisco,Lead,Startup (1-50),Remote,3043185,36664,SQL,"Tableau, Power BI, SQL",Apr,2024,92.3
JOB03783,Business Intelligence Analyst,OpenAI,Bangalore,Senior Level,Startup (1-50),Remote,1855949,22360,SQL,"Power BI, Tableau, Excel",Sep,2024,66.6
JOB03784,Business Intelligence Analyst,Capgemini,Hyderabad,Lead,Enterprise (5000+),Remote,2637327,31775,SQL,"SQL, Excel, Python",Sep,2024,73.1
JOB03785,Data Analyst,Salesforce,San Francisco,Lead,Small (51-200),On-site,3422897,41239,SQL,"Power BI, Python, Tableau",Jul,2025,75.9
JOB03786,Machine Learning Engineer,NVIDIA,Singapore,Mid Level,Small (51-200),Remote,1100900,13263,Python,"Machine Learning, TensorFlow, Python",Aug,2024,72.0
JOB03787,Applied Scientist,Swiggy,Austin,Lead,Large (1001-5000),On-site,3351851,40383,Python,"AWS, Python, Research",Aug,2025,81.1
JOB03788,AI Engineer,Anthropic,Toronto,Lead,Enterprise (5000+),On-site,2775080,33434,Python,"Machine Learning, Deep Learning, Cloud",Sep,2024,79.7
JOB03789,Data Engineer,Accenture,Singapore,Entry Level,Small (51-200),Remote,616295,7425,Python,"Airflow, AWS, Spark",Aug,2025,62.8
JOB03790,Data Science Manager,Infosys,Chicago,Director,Startup (1-50),Hybrid,5379712,64815,Python,"SQL, Leadership, Python",Jun,2025,51.6
JOB03791,Machine Learning Engineer,TCS,San Francisco,Lead,Startup (1-50),On-site,3481359,41944,Python,"Python, Deep Learning, PyTorch",Nov,2024,64.8
JOB03792,Applied Scientist,Flipkart,New York,Mid Level,Enterprise (5000+),On-site,1125765,13563,Python,"Python, AWS, Statistics",May,2023,69.5
JOB03793,AI Engineer,Meta,Chennai,Director,Startup (1-50),Remote,4673609,56308,Python,"Cloud, Machine Learning, Deep Learning",Jun,2023,75.9
JOB03794,Analytics Engineer,OpenAI,San Francisco,Director,Medium (201-1000),On-site,4337551,52259,SQL,"dbt, Snowflake, Python",Mar,2024,94.5
JOB03795,Business Intelligence Analyst,Netflix,Seattle,Lead,Small (51-200),Remote,3203782,38599,SQL,"Excel, Python, SQL",Nov,2024,74.5
JOB03796,Data Science Manager,CRED,Berlin,Mid Level,Small (51-200),Remote,1141390,13751,Python,"Leadership, Strategy, Machine Learning",Jul,2024,58.6
JOB03797,Data Analyst,Uber,Pune,Senior Level,Large (1001-5000),On-site,2145769,25852,SQL,"Power BI, Python, Tableau",Apr,2024,97.1
JOB03798,Machine Learning Engineer,Apple,Hyderabad,Mid Level,Medium (201-1000),Remote,1238176,14917,Python,"PyTorch, Deep Learning, Python",Dec,2023,53.8
JOB03799,Data Science Manager,CRED,Sydney,Lead,Enterprise (5000+),Remote,2723187,32809,Python,"SQL, Python, Strategy",Dec,2023,77.7
JOB03800,Research Scientist,Capgemini,Chennai,Lead,Medium (201-1000),Hybrid,2712378,32679,Python,"PyTorch, Deep Learning, Python",Nov,2024,98.1
JOB03801,Data Engineer,LinkedIn,Mumbai,Lead,Enterprise (5000+),Remote,2533499,30524,Python,"Spark, Python, SQL",Oct,2025,96.7
JOB03802,Computer Vision Engineer,Oracle,Toronto,Mid Level,Startup (1-50),On-site,911951,10987,Python,"Python, OpenCV, Deep Learning",Mar,2024,50.5
JOB03803,Applied Scientist,CRED,Hyderabad,Mid Level,Startup (1-50),Remote,980889,11817,Python,"Statistics, Python, Machine Learning",Jul,2025,50.4
JOB03804,Data Analyst,TCS,Austin,Senior Level,Large (1001-5000),On-site,2252622,27140,SQL,"Power BI, Python, SQL",Sep,2024,61.3
JOB03805,Computer Vision Engineer,Twitter,Delhi,Mid Level,Enterprise (5000+),On-site,1039298,12521,Python,"OpenCV, YOLO, Python",Nov,2023,78.2
JOB03806,Deep Learning Engineer,NVIDIA,Seattle,Mid Level,Medium (201-1000),On-site,1292450,15571,Python,"TensorFlow, PyTorch, Deep Learning",Feb,2024,64.3
JOB03807,Deep Learning Engineer,OpenAI,Berlin,Entry Level,Enterprise (5000+),Hybrid,603124,7266,Python,"CUDA, Python, PyTorch",Oct,2024,73.3
JOB03808,Deep Learning Engineer,CRED,Seattle,Director,Small (51-200),Hybrid,3171259,38207,Python,"CUDA, Deep Learning, PyTorch",Oct,2023,91.3
JOB03809,Business Intelligence Analyst,NVIDIA,Seattle,Senior Level,Startup (1-50),On-site,2416141,29110,SQL,"Excel, Power BI, SQL",Nov,2024,50.7
JOB03810,Analytics Engineer,Oracle,Hyderabad,Lead,Large (1001-5000),Remote,3589183,43243,SQL,"Snowflake, dbt, SQL",Sep,2023,80.9
JOB03811,Machine Learning Engineer,NVIDIA,Bangalore,Mid Level,Medium (201-1000),Remote,1021104,12302,Python,"Deep Learning, TensorFlow, PyTorch",Jun,2023,70.6
JOB03812,Data Scientist,Netflix,Mumbai,Entry Level,Startup (1-50),On-site,637817,7684,Python,"Machine Learning, TensorFlow, SQL",Jul,2023,59.1
JOB03813,Data Science Manager,Meta,Chennai,Lead,Small (51-200),On-site,2788880,33600,Python,"SQL, Leadership, Python",Nov,2024,98.5
JOB03814,Analytics Engineer,Intel,Berlin,Senior Level,Small (51-200),Remote,2232231,26894,SQL,"Snowflake, SQL, dbt",Aug,2023,52.6
JOB03815,MLOps Engineer,Netflix,Delhi,Mid Level,Small (51-200),On-site,972390,11715,Python,"MLflow, Python, Kubernetes",Jan,2024,88.9
JOB03816,AI Engineer,Paytm,Seattle,Senior Level,Large (1001-5000),Remote,1608274,19376,Python,"Cloud, Python, Deep Learning",Feb,2023,93.9
JOB03817,Data Scientist,Zomato,Singapore,Entry Level,Medium (201-1000),Remote,565546,6813,Python,"SQL, Machine Learning, TensorFlow",Oct,2023,79.3
JOB03818,Machine Learning Engineer,Airbnb,New York,Lead,Large (1001-5000),Remote,3140610,37838,Python,"Python, Machine Learning, Deep Learning",Jul,2024,59.1
JOB03819,Applied Scientist,CRED,Sydney,Director,Large (1001-5000),Hybrid,4231566,50982,Python,"Research, Statistics, Python",Dec,2023,58.3
JOB03820,Research Scientist,TCS,London,Mid Level,Small (51-200),Hybrid,986874,11890,Python,"Python, Deep Learning, PyTorch",Nov,2024,52.1
JOB03821,Computer Vision Engineer,Accenture,Chicago,Entry Level,Large (1001-5000),On-site,564009,6795,Python,"YOLO, PyTorch, Deep Learning",May,2023,88.8
JOB03822,Quantitative Analyst,Capgemini,Berlin,Senior Level,Small (51-200),Hybrid,2288867,27576,Python,"Optimization, Python, R",Dec,2024,90.0
JOB03823,MLOps Engineer,Airbnb,Sydney,Mid Level,Startup (1-50),Remote,1191919,14360,Python,"Python, Kubernetes, CI/CD",Dec,2024,85.4
JOB03824,Machine Learning Engineer,Meesho,Austin,Mid Level,Medium (201-1000),Hybrid,1232850,14853,Python,"Machine Learning, Python, Deep Learning",Dec,2024,95.8
JOB03825,Computer Vision Engineer,Meesho,Seattle,Entry Level,Large (1001-5000),Hybrid,539689,6502,Python,"YOLO, Deep Learning, OpenCV",Apr,2023,94.3
JOB03826,Business Intelligence Analyst,Oracle,London,Entry Level,Enterprise (5000+),Hybrid,705454,8499,SQL,"SQL, Python, Power BI",Aug,2023,98.0
JOB03827,Machine Learning Engineer,Uber,Mumbai,Lead,Large (1001-5000),Remote,2635436,31752,Python,"Python, PyTorch, TensorFlow",Aug,2024,82.9
JOB03828,Computer Vision Engineer,Capgemini,New York,Mid Level,Enterprise (5000+),On-site,1287760,15515,Python,"Python, PyTorch, YOLO",Nov,2025,51.5
JOB03829,Data Engineer,Tesla,Berlin,Senior Level,Large (1001-5000),Remote,2590024,31205,Python,"Python, AWS, Spark",Jul,2024,53.1
JOB03830,Quantitative Analyst,Meta,Pune,Senior Level,Medium (201-1000),On-site,2358699,28418,Python,"Finance, R, Optimization",Oct,2025,53.7
JOB03831,NLP Engineer,DeepMind,Seattle,Senior Level,Small (51-200),On-site,2133167,25700,Python,"Python, SpaCy, NLP",Oct,2023,93.0
JOB03832,Computer Vision Engineer,OpenAI,Berlin,Senior Level,Medium (201-1000),On-site,2025661,24405,Python,"OpenCV, YOLO, Python",Dec,2023,96.7
JOB03833,Data Scientist,Infosys,Pune,Lead,Medium (201-1000),On-site,3697322,44546,Python,"Statistics, SQL, Python",Oct,2023,61.0
JOB03834,Quantitative Analyst,Twitter,Delhi,Director,Medium (201-1000),Remote,3539491,42644,Python,"Statistics, Finance, R",Sep,2024,65.6
JOB03835,Machine Learning Engineer,Intel,Singapore,Lead,Medium (201-1000),Remote,2734340,32943,Python,"TensorFlow, Deep Learning, PyTorch",Jun,2023,88.8
JOB03836,Data Scientist,Uber,Chicago,Lead,Startup (1-50),Remote,3009172,36255,Python,"Machine Learning, SQL, Statistics",Sep,2024,55.1
JOB03837,Data Engineer,Google,New York,Senior Level,Large (1001-5000),Hybrid,2608425,31426,Python,"AWS, Python, Spark",Sep,2025,73.7
JOB03838,NLP Engineer,Airbnb,Toronto,Director,Medium (201-1000),On-site,4756343,57305,Python,"SpaCy, NLP, Python",Oct,2023,63.4
JOB03839,Analytics Engineer,NVIDIA,Austin,Senior Level,Medium (201-1000),Remote,1880544,22657,SQL,"Python, dbt, Snowflake",Aug,2024,98.3
JOB03840,Data Science Manager,HCL,New York,Director,Large (1001-5000),Remote,4290542,51693,Python,"Python, Strategy, Machine Learning",Aug,2025,87.8
JOB03841,Data Analyst,HCL,Mumbai,Senior Level,Small (51-200),Hybrid,1997273,24063,SQL,"SQL, Excel, Power BI",Oct,2025,89.0
JOB03842,Data Engineer,Capgemini,Mumbai,Lead,Startup (1-50),Hybrid,2859301,34449,Python,"AWS, Airflow, Spark",Dec,2023,78.0
JOB03843,Computer Vision Engineer,Flipkart,London,Senior Level,Startup (1-50),On-site,2523033,30397,Python,"Deep Learning, Python, YOLO",May,2023,67.2
JOB03844,Applied Scientist,Twitter,Mumbai,Director,Small (51-200),Hybrid,3574073,43061,Python,"Statistics, Python, Machine Learning",Sep,2024,96.4
JOB03845,Analytics Engineer,Uber,Chennai,Director,Enterprise (5000+),Remote,5585927,67300,SQL,"Airflow, Python, dbt",Jun,2024,51.7
JOB03846,Analytics Engineer,Amazon,Sydney,Lead,Small (51-200),On-site,3597550,43343,SQL,"Airflow, SQL, dbt",Sep,2025,74.6
JOB03847,Data Engineer,Wipro,Pune,Entry Level,Startup (1-50),On-site,698177,8411,Python,"Spark, SQL, AWS",Dec,2023,57.3
JOB03848,Data Science Manager,Swiggy,New York,Mid Level,Small (51-200),Hybrid,1116670,13453,Python,"Strategy, SQL, Python",Dec,2023,67.0
JOB03849,Data Science Manager,Airbnb,London,Mid Level,Enterprise (5000+),Hybrid,1173010,14132,Python,"Leadership, Strategy, Machine Learning",Dec,2024,55.7
JOB03850,AI Engineer,Accenture,Seattle,Entry Level,Small (51-200),Remote,471016,5674,Python,"Machine Learning, Cloud, NLP",Oct,2024,81.9
JOB03851,Data Engineer,DeepMind,Chennai,Lead,Medium (201-1000),On-site,2948162,35520,Python,"SQL, Python, Spark",Nov,2023,62.4
JOB03852,Data Scientist,Airbnb,New York,Lead,Enterprise (5000+),Hybrid,3436954,41409,Python,"TensorFlow, SQL, Python",Nov,2024,80.3
JOB03853,Research Scientist,Swiggy,Chicago,Senior Level,Small (51-200),On-site,2627700,31659,Python,"Research, Deep Learning, Python",Feb,2025,96.7
JOB03854,Applied Scientist,Accenture,London,Entry Level,Enterprise (5000+),Hybrid,500355,6028,Python,"AWS, Machine Learning, Statistics",Jul,2025,64.5
JOB03855,Quantitative Analyst,Wipro,San Francisco,Mid Level,Large (1001-5000),Remote,1134208,13665,Python,"R, Python, Optimization",Aug,2024,97.1
JOB03856,Quantitative Analyst,Uber,Pune,Entry Level,Small (51-200),Remote,586383,7064,Python,"Python, R, Statistics",Mar,2024,60.2
JOB03857,Machine Learning Engineer,Microsoft,Chicago,Entry Level,Large (1001-5000),Remote,474378,5715,Python,"Deep Learning, TensorFlow, PyTorch",May,2025,63.7
JOB03858,MLOps Engineer,Spotify,Chennai,Senior Level,Startup (1-50),Remote,2395145,28857,Python,"Docker, CI/CD, Python",Jun,2025,77.3
JOB03859,Quantitative Analyst,Meta,Chicago,Mid Level,Enterprise (5000+),On-site,1069681,12887,Python,"Optimization, Statistics, Python",Nov,2024,78.7
JOB03860,Data Science Manager,Zomato,Sydney,Entry Level,Small (51-200),On-site,582414,7017,Python,"Strategy, Leadership, SQL",Jan,2025,80.3
JOB03861,Machine Learning Engineer,Salesforce,Singapore,Mid Level,Startup (1-50),Remote,1118649,13477,Python,"TensorFlow, Python, Deep Learning",Nov,2025,50.3
JOB03862,Quantitative Analyst,Intel,Toronto,Director,Small (51-200),Remote,3967196,47797,Python,"Finance, Statistics, R",Mar,2023,85.0
JOB03863,MLOps Engineer,OpenAI,Bangalore,Director,Small (51-200),On-site,4495244,54159,Python,"MLflow, Docker, Kubernetes",May,2025,56.0
JOB03864,Data Engineer,OpenAI,Hyderabad,Mid Level,Large (1001-5000),Hybrid,1161190,13990,Python,"SQL, Spark, AWS",Oct,2025,65.3
JOB03865,Data Scientist,Zomato,Bangalore,Lead,Large (1001-5000),Hybrid,3021508,36403,Python,"TensorFlow, Machine Learning, Python",Jan,2023,94.9
JOB03866,MLOps Engineer,Intel,Bangalore,Entry Level,Startup (1-50),On-site,534438,6439,Python,"Kubernetes, Python, MLflow",Oct,2023,85.7
JOB03867,MLOps Engineer,LinkedIn,Sydney,Senior Level,Large (1001-5000),Hybrid,2305443,27776,Python,"CI/CD, MLflow, Kubernetes",Sep,2025,67.4
JOB03868,Computer Vision Engineer,Flipkart,Singapore,Entry Level,Medium (201-1000),Remote,748825,9021,Python,"OpenCV, Python, YOLO",Oct,2023,87.8
JOB03869,NLP Engineer,CRED,Sydney,Lead,Large (1001-5000),Remote,3267145,39363,Python,"NLP, Python, BERT",Mar,2025,78.1
JOB03870,Machine Learning Engineer,Swiggy,Delhi,Lead,Startup (1-50),Hybrid,3678136,44314,Python,"Machine Learning, Python, Deep Learning",Dec,2025,62.0
JOB03871,Data Engineer,Accenture,Seattle,Entry Level,Small (51-200),Hybrid,474880,5721,Python,"AWS, Python, SQL",Oct,2023,50.4
JOB03872,Data Engineer,Spotify,San Francisco,Lead,Enterprise (5000+),Remote,3275725,39466,Python,"Python, Spark, SQL",Jan,2023,75.4
